transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T1186036,2023-06-21T21:19:32.985690,ACC114219,ACC991680,29.21,transfer,entertainment,London,mobile,False,,-3857.355732068056,0.13,15,0.93,wire_transfer,108.251.108.255,D7413373
T4304998,2023-06-21T21:20:54.383433,ACC129676,ACC610378,20.65,transfer,utilities,Dubai,atm,False,,2247.458347840833,1.14,14,0.01,UPI,103.111.13.31,D4931870
T2122940,2023-06-21T21:24:28.007017,ACC365553,ACC929525,23.54,payment,grocery,Dubai,mobile,False,,523.2319269502779,-0.3,4,0.12,card,215.135.133.163,D8958425
T1686759,2023-06-21T21:42:31.097340,ACC211658,ACC136861,1373.66,deposit,travel,New York,mobile,False,,2394.745716096389,1.14,11,0.38,UPI,237.70.42.166,D5646230
T3051625,2023-06-21T22:06:31.183247,ACC568287,ACC778351,653.37,deposit,other,Tokyo,pos,True,card_not_present,2692.528872260833,1.36,19,0.56,card,16.140.50.134,D6606631
T3536683,2023-06-21T22:15:41.828473,ACC312124,ACC474835,289.39,withdrawal,utilities,Tokyo,pos,False,,785.916610421389,-0.04,5,0.34,card,154.229.95.13,D8064471
T3632716,2023-06-21T22:22:54.316065,ACC671334,ACC173275,498.84,deposit,retail,Toronto,pos,False,,-1899.8420785436117,-2.13,12,0.36,ACH,250.92.14.125,D5598233
T4508205,2023-06-21T22:28:21.853173,ACC517549,ACC725853,32.6,transfer,online,Singapore,pos,False,,-4006.6122930105553,0.25,11,0.89,wire_transfer,2.61.211.224,D3187380
T2318899,2023-06-21T22:29:40.789010,ACC282349,ACC557220,2566.96,deposit,utilities,Dubai,pos,False,,-2804.513610046945,0.38,10,0.43,UPI,254.21.24.124,D9613470
T525294,2023-06-21T22:30:25.372209,ACC855730,ACC670437,458.66,withdrawal,utilities,Toronto,pos,False,,70.72252843972223,0.29,13,0.43,wire_transfer,80.53.5.177,D8571738
T5073975,2023-06-21T22:37:27.709207,ACC680858,ACC804875,7.88,payment,retail,Toronto,pos,False,,-208.98691327861115,1.08,10,0.09,wire_transfer,40.81.141.42,D1402025
T3996993,2023-06-21T22:44:48.905836,ACC187869,ACC816859,30.78,transfer,entertainment,New York,atm,False,,-1222.5924239444446,-2.23,13,0.97,ACH,230.98.190.121,D5296414
T338213,2023-06-21T22:45:21.912006,ACC701385,ACC258419,238.25,payment,travel,Berlin,atm,False,,,-0.64,13,0.41,ACH,231.126.109.251,D2320971
T3117273,2023-06-21T22:49:16.143782,ACC969961,ACC302440,393.16,withdrawal,grocery,Sydney,mobile,False,,2275.471309236389,-1.19,9,0.09,wire_transfer,82.100.86.181,D4025146
T1592327,2023-06-21T22:56:27.276255,ACC493232,ACC689821,9.61,withdrawal,other,London,mobile,False,,,0.33,14,0.88,UPI,31.72.194.24,D8088969
T1725236,2023-06-21T23:05:13.853756,ACC490843,ACC545131,96.52,payment,other,Sydney,pos,False,,-2817.781510553333,0.5,3,0.76,ACH,161.102.68.210,D9856040
T222852,2023-06-21T23:10:51.688200,ACC933877,ACC876536,72.52,payment,utilities,Sydney,mobile,False,,,0.98,9,0.02,card,240.229.80.184,D9870300
T165730,2023-06-21T23:18:44.175060,ACC272230,ACC691689,33.64,payment,retail,Sydney,atm,False,,,1.06,17,0.96,UPI,44.141.3.88,D8931363
T2697699,2023-06-21T23:21:20.519976,ACC749506,ACC726902,39.05,payment,entertainment,Singapore,pos,True,card_not_present,4107.489446906945,0.22,6,0.17,wire_transfer,178.124.65.107,D6772145
T519640,2023-06-21T23:22:19.541239,ACC834833,ACC363973,58.79,payment,online,Tokyo,pos,False,,,-0.5,19,0.48,ACH,181.111.92.252,D6512317
T464734,2023-06-21T23:24:39.589074,ACC709443,ACC139408,1921.71,deposit,restaurant,Singapore,atm,False,,,-0.51,15,0.52,UPI,163.58.9.60,D3691361
T4197483,2023-06-21T23:26:23.235863,ACC920856,ACC586351,44.96,payment,travel,Dubai,pos,False,,-4126.133040407501,0.26,18,0.42,ACH,80.173.87.198,D5514182
T4696414,2023-06-21T23:28:37.699434,ACC751159,ACC164414,152.8,payment,other,Tokyo,mobile,False,,281.7901376986111,1.21,3,0.58,UPI,216.111.94.111,D5139465
T3635898,2023-06-21T23:32:38.267069,ACC642329,ACC615565,45.54,transfer,retail,Sydney,atm,False,,3447.002838985556,1.24,20,0.76,wire_transfer,9.144.13.142,D1017065
T2211762,2023-06-21T23:34:05.369570,ACC141479,ACC179741,14.62,transfer,entertainment,Berlin,atm,False,,-3396.380533678056,-0.78,13,0.72,ACH,25.46.85.254,D9819105
T2946320,2023-06-21T23:35:29.818124,ACC380527,ACC601546,27.51,transfer,travel,London,atm,False,,-1301.5548079119444,-1.83,20,0.03,card,115.168.229.25,D7966237
T3107361,2023-06-21T23:37:00.447660,ACC901224,ACC712979,226.24,withdrawal,online,Berlin,mobile,False,,-4559.667737250278,1.45,18,0.26,wire_transfer,139.242.215.36,D3206812
T3054072,2023-06-21T23:45:43.211258,ACC976706,ACC304840,1001.1,deposit,entertainment,Dubai,web,False,,-3010.7472580769445,1.1,17,0.7,UPI,88.162.89.184,D3826348
T965716,2023-06-22T00:00:45.703927,ACC839027,ACC452811,926.64,deposit,grocery,Toronto,web,False,,,-0.11,4,0.38,wire_transfer,157.163.74.115,D2779128
T4427320,2023-06-22T00:00:49.237786,ACC286160,ACC104936,231.16,payment,retail,Berlin,atm,False,,-816.8182905194444,0.94,17,0.1,card,146.12.179.165,D3457783
T1779566,2023-06-22T00:07:21.455312,ACC846112,ACC375948,15.57,transfer,entertainment,Sydney,atm,False,,,-0.18,9,0.4,UPI,235.167.219.127,D4737446
T4585496,2023-06-22T00:09:19.862472,ACC363547,ACC934336,177.84,withdrawal,travel,Toronto,atm,False,,-3486.8593602877777,-1.67,10,0.86,card,18.76.150.175,D2046251
T3977850,2023-06-22T00:19:24.100336,ACC297526,ACC360466,43.73,transfer,restaurant,Tokyo,mobile,False,,-2369.452702863889,0.08,19,0.71,ACH,234.216.100.130,D6069150
T3293783,2023-06-22T00:34:17.260704,ACC767884,ACC866605,137.39,payment,entertainment,Dubai,web,False,,913.1873326508334,-0.69,2,0.57,card,193.10.183.83,D7487314
T3161062,2023-06-22T00:36:26.604181,ACC570345,ACC155173,19.34,payment,utilities,Dubai,web,False,,-465.8095392372222,-2.86,8,0.68,wire_transfer,88.71.235.111,D1809758
T1783042,2023-06-22T00:52:11.597169,ACC156010,ACC802055,73.66,payment,grocery,Berlin,pos,False,,-3121.365817242778,0.54,17,0.94,card,60.25.128.60,D5761121
T3956923,2023-06-22T00:53:34.076007,ACC122467,ACC809487,382.95,deposit,grocery,Berlin,mobile,False,,-800.8132962444444,-1.08,3,0.01,card,18.99.139.239,D8017901
T3197896,2023-06-22T00:55:24.914331,ACC528051,ACC959479,20.43,transfer,travel,London,web,False,,-3462.3446771097224,1.44,12,0.8,ACH,49.157.89.38,D9086181
T2747013,2023-06-22T01:10:03.646663,ACC261613,ACC517784,413.24,payment,retail,Toronto,pos,False,,,2.39,18,0.58,wire_transfer,30.114.0.173,D5420743
T3715462,2023-06-22T01:14:11.624932,ACC485219,ACC351340,516.84,withdrawal,grocery,Dubai,web,False,,-1192.2020285783333,-0.7,17,0.81,UPI,116.91.201.49,D1944167
T2601092,2023-06-22T01:21:20.473152,ACC752391,ACC515028,125.8,payment,travel,Tokyo,pos,False,,1555.172180045,0.86,20,0.27,wire_transfer,69.201.24.43,D2332568
T4215865,2023-06-22T01:21:46.240485,ACC836933,ACC447476,11.18,transfer,utilities,Tokyo,atm,False,,-1917.5380333344444,0.22,3,0.86,card,44.94.18.176,D8430239
T4367373,2023-06-22T01:25:53.683276,ACC362371,ACC565104,46.66,payment,restaurant,Singapore,pos,False,,-2880.081876808056,-0.48,4,0.04,card,228.184.111.14,D3340015
T4362497,2023-06-22T01:26:12.063555,ACC143275,ACC741061,13.04,transfer,entertainment,Sydney,atm,False,,1018.8851662575,0.91,11,0.85,ACH,115.47.124.111,D5780038
T1834446,2023-06-22T01:35:17.511161,ACC862249,ACC673668,108.22,payment,travel,New York,atm,False,,789.2379664391667,-0.96,3,0.87,wire_transfer,58.54.80.253,D4304475
T5014841,2023-06-22T01:35:29.973617,ACC766885,ACC945118,743.62,deposit,restaurant,New York,web,False,,-3536.646175117222,-0.62,4,0.01,UPI,42.76.171.126,D5614654
T185955,2023-06-22T01:38:23.786062,ACC140256,ACC173047,1398.59,deposit,retail,London,web,False,,,1.24,14,0.97,ACH,135.177.3.220,D7825256
T3085861,2023-06-22T01:38:30.135029,ACC313191,ACC133617,138.25,withdrawal,other,Berlin,web,False,,1281.110194485,-0.14,4,0.41,ACH,152.215.81.139,D6618835
T1011399,2023-06-22T01:43:35.043043,ACC211042,ACC398766,1842.16,deposit,grocery,Berlin,pos,False,,876.3409023405555,1.32,8,0.92,card,74.244.114.198,D2315398
T3453363,2023-06-22T01:52:34.853499,ACC932128,ACC240691,7.61,transfer,grocery,New York,pos,False,,-3653.205001482222,-0.63,4,0.4,card,63.11.71.43,D8268423
T4157679,2023-06-22T01:53:38.879765,ACC597711,ACC925531,139.04,payment,restaurant,New York,atm,False,,-1503.2747865627778,1.05,2,0.45,card,167.48.45.30,D6051504
T3054121,2023-06-22T01:55:31.424329,ACC972465,ACC507257,104.59,payment,utilities,Toronto,pos,False,,-2491.6576128708334,0.66,20,0.68,ACH,204.83.94.199,D7232452
T4587459,2023-06-22T02:01:29.947042,ACC421529,ACC134949,16.37,transfer,grocery,London,pos,False,,-63.10212620361112,0.41,7,0.68,ACH,114.40.150.244,D1493996
T4952027,2023-06-22T02:04:36.741324,ACC767717,ACC627723,37.7,payment,restaurant,Singapore,mobile,False,,-2392.399028120556,1.03,19,0.28,UPI,175.5.61.222,D1644150
T2022281,2023-06-22T02:11:57.495264,ACC476633,ACC609062,57.8,transfer,travel,Tokyo,mobile,False,,351.7558562469444,0.58,6,0.63,UPI,152.239.60.99,D8333213
T4041568,2023-06-22T02:16:26.079571,ACC550606,ACC605023,18.57,payment,restaurant,Tokyo,atm,False,,-3386.537428071111,0.14,8,0.45,UPI,48.33.153.73,D1169145
T2833730,2023-06-22T02:22:39.978772,ACC912809,ACC265992,1936.86,deposit,utilities,Berlin,pos,False,,-4102.703220915555,0.28,13,0.53,ACH,11.184.96.197,D9078683
T4451373,2023-06-22T02:26:50.425280,ACC700138,ACC773271,37.72,payment,grocery,Dubai,mobile,False,,2290.274500246111,0.57,12,0.59,ACH,253.69.118.93,D3321819
T1215225,2023-06-22T02:26:54.715639,ACC483508,ACC592401,783.34,deposit,travel,New York,pos,True,card_not_present,149.22723096027775,0.53,3,0.12,wire_transfer,119.253.219.187,D4594319
T773267,2023-06-22T02:32:31.455156,ACC217960,ACC654872,7.11,transfer,grocery,Tokyo,web,False,,64.08284900111111,-0.84,16,0.14,card,116.204.4.4,D8295058
T191572,2023-06-22T02:34:34.356242,ACC603019,ACC929615,536.67,withdrawal,travel,Singapore,pos,False,,,-1.72,19,0.13,UPI,30.37.248.208,D2753623
T3429053,2023-06-22T02:42:20.754127,ACC591208,ACC440313,13.22,transfer,restaurant,Singapore,pos,False,,-3452.196904631111,-0.88,8,0.78,UPI,236.190.198.39,D2813581
T2768674,2023-06-22T02:48:32.027315,ACC225579,ACC626648,22.79,transfer,grocery,Singapore,web,False,,442.9259596619444,-0.08,18,0.5,ACH,51.126.66.216,D3264035
T4289846,2023-06-22T02:52:00.447294,ACC377938,ACC147692,37.64,transfer,entertainment,Tokyo,mobile,False,,-3258.291016641667,1.43,5,0.07,wire_transfer,16.116.234.29,D1892036
T2183827,2023-06-22T02:58:02.151886,ACC518411,ACC126096,458.45,withdrawal,grocery,Dubai,pos,False,,-1074.183302413889,-0.79,15,0.14,ACH,64.212.18.242,D2138325
T842584,2023-06-22T02:58:05.265650,ACC861930,ACC783557,40.67,payment,grocery,Berlin,mobile,False,,2539.5790317105552,-0.12,19,0.64,ACH,203.96.200.91,D8588918
T1208422,2023-06-22T03:16:45.488513,ACC965209,ACC368600,460.08,withdrawal,utilities,Dubai,web,False,,-302.35445889277776,-1.82,19,0.77,wire_transfer,238.226.86.205,D2342140
T4124151,2023-06-22T03:37:00.344381,ACC901104,ACC579556,270.18,withdrawal,entertainment,Toronto,atm,False,,-1029.6397533572222,-0.22,12,0.35,card,133.146.244.183,D9525110
T3240455,2023-06-22T03:45:25.489814,ACC374176,ACC397782,0.48,payment,utilities,Tokyo,mobile,False,,1365.6669122197222,-0.21,11,0.51,card,149.15.197.95,D8087753
T971555,2023-06-22T03:47:56.665952,ACC829838,ACC219920,25.59,payment,entertainment,London,web,False,,-3039.6742075233333,1.31,5,0.44,wire_transfer,254.18.24.24,D7620313
T1948600,2023-06-22T03:50:54.533693,ACC175084,ACC625406,444.47,withdrawal,grocery,Toronto,mobile,False,,,0.33,5,0.3,ACH,160.129.101.12,D1510654
T1637994,2023-06-22T03:54:03.850479,ACC730653,ACC154036,12.18,transfer,other,Toronto,atm,False,,-261.04106264694445,0.43,14,0.77,UPI,133.218.151.59,D7314605
T543271,2023-06-22T03:56:49.964499,ACC131349,ACC382625,21.46,payment,online,Toronto,pos,False,,,-0.82,16,0.72,ACH,9.52.233.210,D1717757
T2205398,2023-06-22T04:00:57.449582,ACC948164,ACC294889,68.3,payment,other,Dubai,web,False,,51.64957794166666,-0.29,13,0.32,UPI,227.201.252.15,D6423859
T4418178,2023-06-22T04:01:27.126774,ACC447349,ACC446561,43.08,transfer,other,Sydney,mobile,False,,979.7807983536112,-0.89,18,0.26,UPI,160.62.99.159,D1726822
T878542,2023-06-22T04:02:12.165067,ACC683642,ACC590647,108.38,withdrawal,restaurant,Toronto,pos,False,,-1208.4011589125,0.39,15,0.98,UPI,228.65.236.201,D2674878
T5075439,2023-06-22T04:11:56.817237,ACC459820,ACC786605,13.11,transfer,online,Berlin,atm,False,,-2081.8291663305554,0.29,13,0.42,wire_transfer,62.64.230.81,D5215289
T3030229,2023-06-22T04:16:15.704187,ACC849443,ACC189834,7.25,transfer,restaurant,London,mobile,False,,-2209.1344473372224,-0.22,7,0.38,UPI,72.252.249.241,D6020970
T4350003,2023-06-22T04:22:28.458386,ACC832028,ACC251060,139.08,withdrawal,retail,Singapore,pos,False,,-2742.7294355502777,0.05,12,0.67,card,254.121.96.154,D6288450
T3553220,2023-06-22T04:23:33.211232,ACC567070,ACC607419,1483.89,deposit,grocery,Tokyo,web,False,,4023.1514838844446,-1.44,1,0.61,card,130.144.126.121,D3734225
T3433945,2023-06-22T04:52:13.615105,ACC655760,ACC274517,9.8,transfer,entertainment,Dubai,pos,False,,3245.011545840278,0.92,13,0.28,card,24.146.116.101,D3966365
T1258883,2023-06-22T04:54:05.613201,ACC911851,ACC132188,332.24,payment,restaurant,Berlin,pos,False,,-4392.310324341945,-0.22,7,0.71,card,240.37.237.33,D2768615
T1360728,2023-06-22T04:54:11.381383,ACC727976,ACC309911,225.0,withdrawal,online,Sydney,atm,False,,-2099.556233051111,-0.3,9,0.31,ACH,68.108.252.91,D2437855
T2632336,2023-06-22T05:03:18.672056,ACC728308,ACC814256,202.15,withdrawal,other,Berlin,mobile,False,,1697.3149748141668,-2.03,1,0.85,UPI,68.238.151.179,D2055300
T1261759,2023-06-22T05:10:23.034847,ACC926611,ACC256396,13.35,transfer,travel,Toronto,pos,False,,2508.585304046389,0.26,10,0.01,ACH,77.92.148.110,D7956876
T3764668,2023-06-22T05:14:25.948904,ACC668276,ACC599123,228.57,deposit,online,Tokyo,atm,False,,-1109.8236894633335,1.04,6,0.38,UPI,175.250.7.120,D6314584
T494507,2023-06-22T05:16:41.634728,ACC458651,ACC153660,516.86,withdrawal,other,Singapore,mobile,False,,,-1.98,2,0.66,card,40.54.174.79,D4805540
T3903877,2023-06-22T05:21:45.954804,ACC986791,ACC506224,5.67,payment,other,Singapore,web,False,,-2008.1042892386115,1.01,13,0.01,card,192.18.241.158,D3180063
T1308299,2023-06-22T05:28:51.968614,ACC299067,ACC965202,391.5,deposit,retail,Dubai,mobile,False,,,-0.28,11,0.14,ACH,31.22.162.99,D5363281
T3892240,2023-06-22T05:31:14.752512,ACC536844,ACC909695,26.62,transfer,online,Dubai,web,False,,-3845.495655491389,0.25,16,0.82,ACH,173.164.1.22,D8202370
T5026321,2023-06-22T05:31:47.752429,ACC157724,ACC305395,16.64,transfer,online,London,web,False,,-2349.1779788925,-0.97,16,0.59,ACH,237.155.68.39,D6461021
T464434,2023-06-22T05:37:36.957206,ACC940325,ACC905643,504.71,withdrawal,grocery,Toronto,web,False,,,1.63,6,0.49,wire_transfer,161.2.40.73,D7470680
T4034411,2023-06-22T05:37:51.905633,ACC634822,ACC442598,1465.26,deposit,utilities,Berlin,atm,False,,-4637.410970165,0.58,9,0.49,card,0.146.99.63,D7656542
T2925196,2023-06-22T05:41:28.331610,ACC108135,ACC639810,28.47,transfer,restaurant,Toronto,atm,False,,-1924.704711426111,-1.0,13,0.62,wire_transfer,72.15.12.136,D8532613
T2271552,2023-06-22T05:42:19.182026,ACC362671,ACC245504,45.86,payment,entertainment,Dubai,atm,False,,-3375.9740372244446,2.08,19,0.95,UPI,59.117.65.251,D7568895
T233639,2023-06-22T05:43:16.475704,ACC467757,ACC819714,95.54,payment,entertainment,Dubai,web,False,,3519.2362036166664,-0.71,3,0.58,wire_transfer,30.25.65.173,D6675930
T3805635,2023-06-22T05:51:20.874594,ACC700876,ACC523199,81.97,payment,utilities,Toronto,mobile,False,,-133.18353203916666,0.45,5,0.85,wire_transfer,175.60.61.254,D5365104
T3053943,2023-06-22T05:52:42.187491,ACC128886,ACC437557,0.01,withdrawal,other,London,mobile,False,,-4416.330396514167,2.08,2,0.67,UPI,239.21.105.20,D4749195
T763841,2023-06-22T05:53:01.510667,ACC745143,ACC469066,89.39,payment,restaurant,New York,web,False,,,-1.3,8,0.72,wire_transfer,240.31.169.38,D5446992
T4670065,2023-06-22T05:56:14.517670,ACC850717,ACC655617,1303.82,deposit,online,London,mobile,False,,378.2710331205556,-0.05,16,0.47,ACH,33.126.199.61,D4201789
T4927128,2023-06-22T06:09:57.342555,ACC588367,ACC723014,30.95,payment,entertainment,Dubai,mobile,False,,1888.4517950819445,0.88,12,0.81,UPI,134.181.113.98,D4210840
T820020,2023-06-22T06:12:10.753661,ACC352716,ACC360191,11.39,transfer,entertainment,Dubai,pos,False,,-3828.933645702778,-0.35,9,0.42,UPI,161.239.52.153,D7155816
T3782405,2023-06-22T06:13:01.752652,ACC375250,ACC852895,27.18,transfer,other,New York,atm,False,,-329.46818742194444,-0.14,4,0.45,UPI,85.85.248.145,D5742033
T4418679,2023-06-22T06:17:53.075199,ACC849506,ACC739988,19.78,payment,entertainment,Tokyo,mobile,False,,581.2916891255555,0.59,14,0.19,card,239.229.108.147,D6237048
T4424399,2023-06-22T06:19:30.240609,ACC162084,ACC799324,205.3,deposit,restaurant,Berlin,mobile,False,,-2101.3805111355555,-0.61,7,0.78,UPI,126.83.140.88,D5134792
T2500989,2023-06-22T06:24:30.967218,ACC248019,ACC272238,10.19,transfer,grocery,Sydney,mobile,True,card_not_present,23.815008294722222,-1.42,19,0.86,ACH,190.98.100.240,D3222428
T4370744,2023-06-22T06:33:49.084780,ACC761739,ACC909111,165.22,withdrawal,other,New York,pos,False,,-764.4497104344445,-0.46,1,0.98,wire_transfer,51.60.235.75,D2477533
T2944804,2023-06-22T06:45:42.844684,ACC692815,ACC714604,574.85,withdrawal,utilities,New York,pos,False,,-743.5299904819444,0.12,16,0.25,wire_transfer,22.204.152.63,D5369782
T4867333,2023-06-22T06:58:53.929564,ACC221044,ACC735315,784.17,deposit,other,Toronto,mobile,False,,792.3283675130555,1.18,6,0.18,wire_transfer,21.107.188.241,D8615710
T2555399,2023-06-22T07:09:55.323118,ACC635777,ACC822348,13.77,transfer,entertainment,Tokyo,pos,False,,670.3075835530556,-0.06,13,0.04,card,157.46.172.240,D3966763
T3077270,2023-06-22T07:10:11.153579,ACC127356,ACC321929,107.72,payment,other,Singapore,mobile,False,,536.9786880952778,0.26,20,0.5,ACH,179.191.211.66,D5500240
T3848241,2023-06-22T07:21:58.977205,ACC959464,ACC222080,19.54,transfer,grocery,Tokyo,atm,False,,1476.9665524594443,0.69,20,0.9,wire_transfer,189.136.105.165,D2204267
T3900307,2023-06-22T07:23:35.849696,ACC318727,ACC633959,48.93,withdrawal,entertainment,Dubai,pos,True,card_not_present,3409.9262361255555,-2.32,12,0.64,ACH,182.80.128.225,D2631435
T4507358,2023-06-22T07:32:34.238812,ACC808964,ACC869500,526.75,withdrawal,online,Berlin,pos,False,,804.2194820408333,-0.04,15,0.48,wire_transfer,53.193.160.145,D4144358
T1110199,2023-06-22T07:35:34.987565,ACC669184,ACC405571,821.25,deposit,utilities,Dubai,pos,False,,-388.5398303525,-1.38,6,0.33,wire_transfer,149.118.187.251,D4774758
T1705293,2023-06-22T07:36:53.793387,ACC611936,ACC202632,45.71,payment,online,Tokyo,web,False,,-1945.0850879877776,-0.38,3,0.34,ACH,241.58.76.101,D5762626
T4503093,2023-06-22T07:45:48.598254,ACC378878,ACC137262,348.69,deposit,grocery,London,mobile,False,,2051.2355403175,1.18,5,0.21,ACH,242.131.38.35,D2406920
T4524128,2023-06-22T07:46:24.868816,ACC106394,ACC826163,378.19,withdrawal,utilities,New York,pos,False,,-3438.7752265619447,1.21,12,0.68,ACH,118.179.198.58,D9548049
T3003251,2023-06-22T07:48:03.504956,ACC724929,ACC648851,1020.93,deposit,travel,London,mobile,False,,-2229.6094196733334,-1.12,5,0.92,card,122.62.213.255,D9901122
T3827970,2023-06-22T07:52:49.784480,ACC601940,ACC117670,108.32,transfer,online,Singapore,atm,False,,1004.9983223611111,-0.84,12,0.81,wire_transfer,37.53.5.14,D6871545
T420378,2023-06-22T07:53:39.478087,ACC439860,ACC666570,3.98,transfer,other,Toronto,web,False,,-1554.9006512394444,-0.69,16,0.74,card,221.88.125.245,D3509941
T1904474,2023-06-22T08:00:11.760330,ACC702938,ACC585263,1178.27,deposit,grocery,Toronto,atm,False,,2557.686561826111,1.4,15,0.47,wire_transfer,39.44.141.167,D9663822
T190265,2023-06-22T08:18:05.843833,ACC105008,ACC473500,64.41,payment,utilities,Dubai,mobile,False,,200.78599436972223,1.62,13,0.46,card,7.31.167.146,D1962791
T412844,2023-06-22T08:24:08.006877,ACC860055,ACC858451,13.58,payment,other,Berlin,web,False,,-1221.186541691667,0.17,20,0.26,wire_transfer,140.200.244.118,D8840591
T3970253,2023-06-22T08:29:50.183244,ACC765574,ACC250712,12.78,transfer,grocery,London,mobile,False,,588.568139683889,-1.21,11,0.4,UPI,90.170.209.211,D8346774
T4830047,2023-06-22T08:30:00.247834,ACC650553,ACC547099,638.96,deposit,grocery,Sydney,web,False,,3610.222421060278,-0.76,12,0.17,UPI,255.18.212.227,D1491664
T1614702,2023-06-22T08:36:59.367118,ACC292906,ACC988783,1.32,payment,travel,Berlin,mobile,False,,1151.1393998569445,-1.95,8,0.54,ACH,149.130.245.57,D3546898
T399617,2023-06-22T08:43:48.719804,ACC562878,ACC347636,63.91,transfer,retail,Sydney,pos,False,,,-0.12,4,0.27,ACH,104.155.23.111,D4870996
T1440852,2023-06-22T08:43:53.448164,ACC895216,ACC642311,232.22,payment,restaurant,London,mobile,False,,-873.4353227063889,-1.37,15,0.71,wire_transfer,54.222.57.112,D2832034
T1241455,2023-06-22T09:04:26.490345,ACC646289,ACC299543,78.57,payment,retail,Singapore,atm,False,,3681.7678896927778,-0.06,4,0.44,card,144.84.233.145,D6965980
T5051805,2023-06-22T09:06:18.892565,ACC585126,ACC455531,90.65,withdrawal,utilities,New York,atm,False,,-957.0881840305556,-1.25,17,0.66,card,183.245.130.63,D5434899
